id,uid,region,city,state,country,name,address,latitude,longitude,pincode,chargerType,appName,cpoName,customerCategory,megaChargers
"1944","","North3","Goria","Rajasthan","INDIA","Bunty Di Hatti, Jaipur-Bikaner Road","Jaipur - Bikaner highway, Goria, Rajasthan 332403","27.5497102283045","75.2538489209026","332403","CCS2","Tata power EZ","Tata Power","public","false"
"1945","","Central2","Bhubaneswar","Odisha","INDIA","Trupti Enterprises, Patia Branch","#  Plot No: 66&72, Infront of KIIT Khata Jodi Campus (KIIT Road) PATIA, Chandaka Industrial Estate, Bhubaneswar, ODISHA 751024","20.35399","85.81686","751024","CCS2","Tata power EZ","Tata Power","public","false"
"1946","","North1","Amritsar","Punjab","INDIA","BLM Land Pvt Limited(The Sicilian Square)","Unit No 1, BLM Land Pvt Ltd GT Road, Jaldiala, Haveli, near Amritsar, Amritsar, Punjab 143006","31.572021","75.016805","143006","CCS2","Tata power EZ","Tata Power","public","false"
"1947","","North Central3","Agra","Uttar Pradesh","INDIA","The Oberoi, Amarvilas","Taj East Gate Rd, Paktola, Tajganj, Agra, Uttar Pradesh 282001","27.167402","78.049318","282001","CCS2","Tata power EZ","Tata Power","public","false"
"1948","","North2","Shimla","Himachal Pradesh","INDIA","The Oberoi, Cecil","Chaura Maidan Rd, Nabha, Shimla, Himachal Pradesh 171004","31.10345","77.154854","171004","CCS2","Tata power EZ","Tata Power","public","false"
"1949","","North Central1","Gurugram","Delhi NCR","INDIA","The Oberoi, Gurgaon","443, Shankar Chowk Rd, opposite Metro Station, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016","28.5020997","77.0877999","122016","CCS2","Tata power EZ","Tata Power","public","false"
"1950","","North2","Shimla","Himachal Pradesh","INDIA","The Oberoi, Wildflower Hall","Charabra, Shimla, Himachal Pradesh 171012","31.113824","77.246942","171012","CCS2","Tata power EZ","Tata Power","public","false"
"1951","","North Central3","Agra","Uttar Pradesh","INDIA","Trident, Agra","Fatehabad Road Near TDI Mall, Tajganj, Agra, Uttar Pradesh 282001","27.159185","78.0607633","282001","CCS2","Tata power EZ","Tata Power","public","false"
"1953","","North3","Udaipur","Rajasthan","INDIA","Trident, Udaipur","Malla Talai Chowk, Trident Rd, near Pichola, Haridas Ji Ki Magri, Udaipur, Rajasthan 313001","24.5772168","73.6723768","313001","CCS2","Tata power EZ","Tata Power","public","false"
"1954","","North2","Chandigarh","Chandigarh","INDIA","The Oberoi, Sukhvilas","Pallanpur P.O, Sialba Majri Rd, New Chandigarh, Punjab 140110","30.864801","76.71443","140110","CCS2","Tata power EZ","Tata Power","public","false"
"1957","","Central2","Raigarh","Chhattisgarh","INDIA","SHRI SALASAR AUTOMOTIVE","Jindal Road, Sankar nagar, Shivam Vihar Colony, Bhagwanpur, Raigarh Chhattisgarh 496001","21.920674","83.370714","496001","CCS2","Tata power EZ","Tata Power","public","false"
"1958","","East1","Kharagpur","West Bengal","INDIA","Basundhara Tour & Travels","Near IIT kharagpur, West Bengal 721306","22.304103","87.303444","721306","CCS2","Tata power EZ","Tata Power","public","false"
"1959","","North1","Phagwara","Punjab","INDIA","The CUBO","Part of S.C.O No.11, Highway Plaza, Ambala Chandigarh Expy, Phagwara, Punjab 144401","31.2477063066481","75.7675219061141","144401","CCS2","Tata power EZ","Tata Power","public","false"
"1960","","North2","Solan","Himachal Pradesh","INDIA","Hotel Falcon Crest ","FALCON CREST, VILLAGE SILHERI, KANDAGHAT, SOLAN, HIMACHAL PRADESH, 173215","30.97968","77.111716","173215","CCS2","Tata power EZ","Tata Power","public","false"
"1961","","South1","Mysuru","Karnataka","INDIA","Southern Star, Mysore","13,13/1,14, Vinobha Road, Mysuru-570005","12.31167","76.643316","570005","CCS2","Tata power EZ","Tata Power","public","false"
"1962","","North Central3","Marthapur","Uttar Pradesh","INDIA","Singh Dhaba, NH 27","Kavalpur , Vikramjot, kavalpur Harriya, Marthapur,  Basti UP -272129","26.8088031161309","82.2940350883509","272129","CCS2","Tata power EZ","Tata Power","public","false"
"1963","","South1","Aimangala","Karnataka","INDIA","Akshara Pure Veg","Akshara Pure veg NH4, near New HP Petrol Bunk, Aimangala, Karnataka 577558","14.0861565545206","76.5401101508522","577558","CCS2","Tata power EZ","Tata Power","public","false"
"1964","","South2","Thiruvannamalai","Tamil Nadu","INDIA","Sri Lakshmi Bhavan","151/1A, Bengalore Main Road, Melchengam Post, Chengam Taluk, Thiruvannamalai District , Tamil Nadu , 606703 ","12.273031092234","78.7214631414488","6703","CCS2","Tata power EZ","Tata Power","public","false"
"1965","","South2","Ooty","Tamil Nadu","INDIA","Sterling Ooty, Fern Hill","#73, Kundah House Road, Fern Hill, Ooty, Tamil Nadu 643004","11.3910833856494","76.6984762539757","643004","CCS2","Tata power EZ","Tata Power","public","false"
"1966","","North Central3","Marthapur","Uttar Pradesh","INDIA","Avadesh Singh Hotel And Restaurant ","0, Kavalpur, Vikramjot, kavalpur, Basti, UP 272129","26.8082111786467","82.2951733997194","272129","CCS2","Tata power EZ","Tata Power","public","false"
"1969","","South3","Sultan Bathery","Kerala","INDIA","Sterling Wayanad","Valluvadi Road, Sulthan Bathery, Kidanganad, Kerala 673592","11.7077628382435","76.3017527603011","673592","CCS2","Tata power EZ","Tata Power","public","false"
"1970","","North1","Patiala","Punjab","INDIA","Raj Kamal Square","RAJ KAMAL SQUARE, 22,BHUPINDRA ROAD, PATIALA, Patiala, Punjab, 147001
","30.34395","76.379286","47001
","CCS2","Tata power EZ","Tata Power","public","false"
"1971","","East1","Jalpaiguri","West Bengal","INDIA","Madhusree Hotel N Family Restaurant","Madya kangrabari, PO Manyaguri, Dist Jalpaiguri, WB, 735224","26.565","0","735224","CCS2","Tata power EZ","Tata Power","public","false"
"1972","","North3","Churu","Rajasthan","INDIA","Goyal Motel & Resort","KHASRA NO. 10, ROHI RAMSARA,NEAR DTO, JAIPUR ROAD, CHURU, RAJASTHAN- 331001","28.2661339","74.9572415","331001","CCS2","Tata power EZ","Tata Power","public","false"
"1973","","South2","Namakkal","Tamil Nadu","INDIA","Coastal Grand, Nallipalayam","1/134, Ayyampalayam, Nallipalayam, Tamil Nadu 637003","11.239894","78.141772","637003","CCS2","Tata power EZ","Tata Power","public","false"
"1974","","North3","Jaipur","Rajasthan","INDIA","Mannatt Resort","NH 52, Near by HP Petrol Pump, Main Tonk Road, Kothoon, Chaksu, Jaipur, 303901","26.52477","75.94977","303901","CCS2","Tata power EZ","Tata Power","public","false"
"1975","","East2","Ranchi","Jharkhand","INDIA","Padav Family Restaurent","Khata No-25, Plot No-901, Vill- urpa,Tamar, Ranchi, Jharkhand, 835225","23.0418","0","835225","CCS2","Tata power EZ","Tata Power","public","false"
"1976","","West3","Gandhinagar","Gujarat","INDIA","Harsolia Brothers","Royal wheels,Nr Sindbad Hotel, B/s. town H.P Petrol Pump, Kalol 382721","23.251194444444444","72.48566666666667","382721","CCS2","Tata power EZ","Tata Power","public","false"
"1978","","West3","Morbi","Gujarat","INDIA","Jai Ganesh Auto, Morbi","Near Vinayak Marble, Rajkot - Morbi Highway, sakat, sanala road, Morbi, Gujarat 363641","22.788083333333336","70.80180555555555","363641","CCS2","Tata power EZ","Tata Power","public","false"
"1981","","North3","Sanchore","Rajasthan","INDIA","HOTEL KAUSHAL INTERNATIONAL","N H 15, BARMER ROAD, SANCHORE, Rajasthan. 343041","24.779302","71.779857","343041","CCS2","Tata power EZ","Tata Power","public","false"
"1983","","South2","Puducherry","Puducherry","INDIA","Residency Towers","388, Anna Salai, Subbarayapillai Chathiram, Puducherry, 605001","11.933914","79.824385","605001","CCS2","Tata power EZ","Tata Power","public","false"
"1986","","North3","Sumerpur","Rajasthan","INDIA","Fateh Pratap Hotel, Ramnagar","OPPOSITE BHAGWANMAHAVEER HOSPITAL, JAWAI BANDH ROAD, RAMNAGAR, SUMERPUR, PALI 306902","25.13137","73.11137","306902","CCS2","Tata power EZ","Tata Power","public","false"
"1987","","North3","Hanumangarh","Rajasthan","INDIA","G.M. Resorts, NH 7","NH 7, G.M Resorts, SATHIPURA BYPASS ROAD, HANUMANGARH TOWN, HANUMANGARH 335513","29.59665","74.32152","335513","CCS2","Tata power EZ","Tata Power","public","false"
"1988","","Central3","Ashok Nagar","Madhya Pradesh","INDIA","Seth and Sons, Ashok Nagar Guna Road","SETH AND SONS TATA MOTORS ASHOKNAGAR GUNA ROAD OPP TVS SHOWROOM, ASHOKNAGAR, Guna 473001","24.5879499571222","77.7232380358219","473001","CCS2","Tata power EZ","Tata Power","public","false"
"1989","","East1","Kalimpong","West Bengal","INDIA","Pine tree SPA & Resort","Kalimpong Khasmahal, Kalimpong, West Bengal 743401","27.0587","88.46278","743401","CCS2","Tata power EZ","Tata Power","public","false"
"1990","","North Central1","Bazpur","Uttarakhand","INDIA","7th Heaven","Gumsani Bus Stop,01 NH309, Gumsani, Bazpur, Udham Singh Nagar, Uttarakhand-262401","29.119727","79.152937","262401","CCS2","Tata power EZ","Tata Power","public","false"
"1991","","East3","Guwahati","Assam","INDIA","Akshat Tower","near NIDHI BHAWAN, Borsojai, Lalmati, Guwahati, Assam 781029","26.111067","91.784388","781029","CCS2","Tata power EZ","Tata Power","public","false"
"1992","","South1","Srirangapatna","Karnataka","INDIA","Jaladare resort","No 80, B- Agrahara village, Bangalore- Mysore Road, Near Paschima vahini,Srirangapatna -571438","12.4137208700257","76.6696298794583","571438","CCS2","Tata power EZ","Tata Power","public","false"
"1994","","West2","Thane","Maharashtra","INDIA","Croma, Ghodbunder Road Thane","Ground Floor Kapurbawdi, Junction, next to Bank of Baroda, Kailash Nagar, Thane, Maharashtra 400607","19.221566","72.978134","400607","CCS2","Tata power EZ","Tata Power","public","false"
"1995","","East3","Bongaigaon","Assam","INDIA","Cygnett Park Meghna","Dist, NH 27, Chapaguri, Bongaigaon, Assam 783380","26.5045096","90.5521625","783380","CCS2","Tata power EZ","Tata Power","public","false"
"1996","","East3","Guwahati","Assam","INDIA","Prag Tower","5QF4+XQR, GS Rd, South Sarania, Manipuri Rajbari, Ulubari, Guwahati, Assam 781007","26.175038","91.756949","781007","CCS2","Tata power EZ","Tata Power","public","false"
"2000","","West3","Kevadia","Gujarat","INDIA","Skyline Unity Hotel LLP","Comfort Inn, Statue of Unity, Unity Hub- Tower-A, Highway, opp. Tribal Museum, Statue Of Unity, Kevadia 393151","21.892976","73.670593","393151","CCS2","Tata power EZ","Tata Power","public","false"
"2002","","East1","Kolkata","West Bengal","INDIA","Range View Auto","Pillar No:- 62,  Below Maheshtalla Flyover, Near:- Amrita Vidyalayam, PS:- Maheshtalla, Budge Budge Trunk Rd, S M Nagar Government Housing Estate, Govindapur, Maheshtala, West Bengal 700143","22.51503","88.2831817","700143","CCS2","Tata power EZ","Tata Power","public","false"
"2004","","South2","COIMBATORE","Tamil Nadu","INDIA","BROOKFIELDS MALL ","Dr Krishnasamy Mudaliyar Rd  Brookefields  Sukrawar Pettai  R S Puram West","11.008935","76.95954","641001","CCS2","Zeon charging","Zeon","public","false"
"2005","","South3","Kozhikode","Kerala","INDIA","HiLITE Business Park ","Introductory Offer B1,  Poovangal","11.2477941","75.8340624","67304","CCS2","Zeon charging","Zeon","public","false"
"2006","","South3","Thrissur","Kerala","INDIA","Chennai Ananda Bhavan","124/2, Near Nadathara Junction, NH Byepass, Nadathara, Junction, Thrissur, Kerala ","10.5126","76.2591","680751","CCS2","Zeon charging","Zeon","public","false"
"2007","","South2","Ramanathapuram","Tamil Nadu","INDIA","KSN Charging station","ECR junction , Devipattnam Road, Ramanathapuram, Tamil Nadu - 623503","9.357267832","78.87360869","623503","CCS2","Relux Electric","Relux Electric","public","false"
"2008","","South2","Trichy","Tamil Nadu","INDIA","Vasan Charging Station","36R mandaiyur pudukotai district 622515","10.65218943","78.7421418","622515","CCS2","Relux Electric","Relux Electric","public","false"
"2010","","South2","Chidambaram","Tamil Nadu","INDIA","Prashanth Charging Station","SH 212, Kadavul Nagar, Chidambaram, Tamilnadu 608001","11.40802995","79.67390344","608001","CCS2","Relux Electric","Relux Electric","public","false"
"2011","","South2","Kanchipuram","Tamil Nadu","INDIA","Hotel MM Legacy","551/1, Bengaluru - Chennai Hwy, opposite Meenakshi Medical College Hospital And Research Institute, Meenakshi Nagar, Tamil Nadu 631561","12.87085473","79.72369615","631561","CCS2","Relux Electric","Relux Electric","public","false"
"2012","","South2","Aacharapakkam","Tamil Nadu","INDIA","Hotel Aaryas","GST Road, Thenpakkam, kandigai, Tamilnadu- 603201","12.38530243","79.7960046","603201","CCS2","Relux Electric","Relux Electric","public","false"
"2013","","South2","Chennai","Tamil Nadu","INDIA","Cosmopolition Club","No 63, Anna Salai, Border Thottam, Padupakkam, Triplicane Chennai - 600002","13.06613895","80.26951158","600002","CCS2","Relux Electric","Relux Electric","public","false"
"2014","","South2","Padi","Tamil Nadu","INDIA","The Legand Saravana stores","15, Madras Thiruvallur High Rd, Padi, Chennai, Tamil Nadu 600098","13.10080944","80.19059824","600098","CCS2","Relux Electric","Relux Electric","public","false"
"2015","","Central2","Puri","Odisha","INDIA","Grand Resort Puri","Door No:1, 66D Street, Light House, Puri, Odhisha - 752001","19.7906804","85.8031626","752001","CCS2","Relux Electric","Relux Electric","public","false"
"2016","","South2","Ulundurpet","Tamil Nadu","INDIA","Cafe Udupi Ruchi I Ulundurpet","Cafe Udupi Ruchi,102/19 Chennai Trichy NH, Sengurichi, Village, Ulundurpet, Tamil Nadu 606115","11.7193938520523","79.3366913455311","606115","CCS2","Zeon charging","Zeon","public","false"
"2017","","South1","Bengaluru","Karnataka","INDIA","Nexus Mall Koramangala","The Forum Mall, Hosur Rd, Chikku Lakshmaiah Layout, Koramangala, Bengaluru, Karnataka 560095","12.9348442967271","77.6119943373837","560095","CCS2","Zeon charging","Zeon","public","false"
"2018","","South1","Bengaluru","Karnataka","INDIA","Zeon evIN I Kengeri","Sy.no 125/1B, 111/1C, 129/1C, Mysore Rd, near KSRTC Depot, Kengeri, Bengaluru, Karnataka 560060","12.9054620095019","77.4739975523047","560060","CCS2","Zeon charging","Zeon","public","false"
"2019","","South2","Avinashi","Tamil Nadu","INDIA","Cafe Udupi Ruchi I Avinashi","Tiruppur Sree Annapoorna, NH544, Avinashi Bye Pass Road, Rayan Kovil, Avinashi, Tamil Nadu 641654","11.175374520837","77.2634489309566","641654","CCS2","Zeon charging","Zeon","public","false"
"2020","","South3","Adoor","Kerala","INDIA","Wyte Portico Hotel I Adoor","Wyte Portico Hotel, High School Jn, Karuvatta, Adoor, Kerala 691523","9.1621728","76.7219365","691523","CCS2","Zeon charging","Zeon","public","false"
"2021","","South3","Alappuzha","Kerala","INDIA","Cassia Restaurant I Alappuzha","Cassia Restaurant, NH -47, Kommady, Alappuzha, Kerala 688008","9.5188743","76.3274171","688008","CCS2","Zeon charging","Zeon","public","false"
"2022","","South3","Angamaly","Kerala","INDIA","Annapoorna Cafe","69FG+56H  Karukutty  Kerala 683572 ","10.2230435","76.3755255","683572","CCS2","Zeon charging","Zeon","public","false"
"2023","","South2","ATTUR","Tamil Nadu","INDIA","ADYAR ANANDA BHAVAN","NH79 Thulakanoor Village Salem District Attur","11.591985","78.627219","636141","CCS2","Zeon charging","Zeon","public","false"
"2024","","South1","Bengaluru","Karnataka","INDIA","Hotel Kadamba ","Hotel Kadamba Veg  272/2  Nice Road Junction  Bangalore","12.9019627","77.468995","560060","CCS2","Zeon charging","Zeon","public","false"
"2025","","South3","Changanassery","Kerala","INDIA","Kanthari Restaurants & Banquets","Bypass Road  near AKM school  Changanassery  Kerala 686101","9.4551752","76.5425594","686101","CCS2","Zeon charging","Zeon","public","false"
"2026","","South2","Chennai","Tamil Nadu","INDIA","AeroHub Domestic Parking","Meenambakkam, Chennai, Tamil Nadu ","12.98015","80.1614","600016","CCS2","Zeon charging","Zeon","public","false"
"2027","","South2","Chennai","Tamil Nadu","INDIA","AeroHub International Parking","Meenambakkam, Chennai, Tamil Nadu ","12.9822","80.166","600016","CCS2","Zeon charging","Zeon","public","false"
"2028","","South1","Chitradurga","Karnataka","INDIA","Hotel Mysore Cafe I Chitradurga ","Hotel Mysore Cafe, NH-4, beside S Nijalingappa Memorial, Seebara, Karnataka 577501","14.2583218","76.3541728","577501","CCS2","Zeon charging","Zeon","public","false"
"2029","","South3","Edappla","Kerala","INDIA","Emirates Mall","Calicut Road, Edappal, Kerala","10.7864","76.0082","679576","CCS2","Zeon charging","Zeon","public","false"
"2030","","South1","Gonikappa","Karnataka","INDIA","Zeon Gonikappa","Ground Floor Kaikeri, opposite Bhagavati Temple, Gonikoppa, Karnataka","12.1778","75.9051","571213","CCS2","Zeon charging","Zeon","public","false"
"2031","","Central1","Gudur","Andhra Pradesh","INDIA"," Kritunga Restaurant | Gudur","Kritunga Restaurant Gudur Krishapuram village, Varagali cross road ,Chillakuru, Gudur, Andhra Pradesh 524412","14.1201287","79.8729108","524412","CCS2","Zeon charging","Zeon","public","false"
"2032","","South3","Guruvayur","Kerala","INDIA","Hotel Devaragam","Outer Ring Road  Opp Railway Station  East Nada  Guruvayur","10.5955128","76.0443322","680101","CCS2","Zeon charging","Zeon","public","false"
"2033","","South3","kalpetta","Kerala","INDIA","Nesto Hypermarket I kalpetta","J33M+CHM, Green Land Nagar, Mandayapuram, Kalpetta, Kerala 673121, India","11.603113","76.0832311","673121","CCS2","Zeon charging","Zeon","public","false"
"2034","","South2","Karur","Tamil Nadu","INDIA"," Hotel Subbanna | Karur","Madurai Byepass Road Service Road, L G B Nagar, Tamil Nadu 639001","10.9577783","78.0605855","639001","CCS2","Zeon charging","Zeon","public","false"
"2035","","South3","Kochi","Kerala","INDIA","Gokul Oottupura NH 47 Veetarian Restaurant","NH bypass  near Modern Lights  Padivattom  Edappally","10.0111333","76.3123714","682024","CCS2","Zeon charging","Zeon","public","false"
"2036","","South2","Kodaikanal","Tamil Nadu","INDIA","Hotel Kodai International","17/328  Laws Ghat Rd  Kodaikanal  Tamil Nadu 624101","10.2428087","77.4983634","624101","CCS2","Zeon charging","Zeon","public","false"
"2037","","South3","Kottakkal","Kerala","INDIA","Club Sulaimani","Palathara, Kottakkal, Kerala","10.9841","75.9979","676503","CCS2","Zeon charging","Zeon","public","false"
"2038","","South3","Kottayam","Kerala","INDIA","The Windsor Castle Hotel I Kottayam","Kodimatha Bridge, Kollam - Theni Hwy, Kodimatha, Kottayam, Kerala","9.5716","76.5191","686013","CCS2","Zeon charging","Zeon","public","false"
"2039","","South2","KRISHNAGIRI","Tamil Nadu","INDIA","HOTEL SURYA COMPLEX","Hotel Surya Complex NH 44, Krishnagiri, Bangalore Highway, Polupalli, Tamil Nadu 635115","12.582141","78.157101","635115","CCS2","Zeon charging","Zeon","public","false"
"2040","","South2","Krishnagiri","Tamil Nadu","INDIA"," Hotel Surya Complex Krishnagiri","Hotel Surya Complex NH 44, Krishnagiri, Bangalore Highway, Polupalli, Tamil Nadu 635115","12.582141","78.157101","635115","CCS2","Zeon charging","Zeon","public","false"
"2041","","South2","Mahabalipuram","Tamil Nadu","INDIA","Radisson Blu Resort Temple Bay I Mamallapuram","Radisson Blu Resort Temple Bay Mamallapuram  57 Covelong Road  Dist  Mahabalipuram","12.6238399","80.1945931","603104","CCS2","Zeon charging","Zeon","public","false"
"2042","","South3","Mundakayam","Kerala","INDIA","RD Cinemas I Mundakayam","RD Cinemas, GVVG+JQ3, Mundakayam, Kerala 686513","9.5439471","76.8768558","686513","CCS2","Zeon charging","Zeon","public","false"
"2043","","South2","Omalur","Tamil Nadu","INDIA","Aasai Aasai Anandha Bhavan | Omalur","Aasai Aasai Anandha Bhavan Delight  A/C Pure Veg Restaurant  NH - 44  Bangalore,  Tamil Nadu 636455","11.7592238","78.4273441","636455","CCS2","Zeon charging","Zeon","public","false"
"2044","","South2","Omalur","Tamil Nadu","INDIA","Aasai Aasai Anandha Bhavan | Omalur","NH44, Bangalore to Salem Highway,Omalur","11.76","78.05","636455","CCS2","Zeon charging","Zeon","public","false"
"2045","","South2","Palani","Tamil Nadu","INDIA","Ganpat Grand I Palani","Circle  167/1  Adivaram Itteri Road Near Balaji Bhavan  Palani","10.4425816","77.5203903","624601","CCS2","Zeon charging","Zeon","public","false"
"2046","","South2","Pallikonda","Tamil Nadu","INDIA","Hotel Aryaas Veg | Pallikonda","HOTEL ARYAAS, NH-4, Veppangal, Pallikonda, Tamil Nadu 635809","12.9071309","78.9620183","635809","CCS2","Zeon charging","Zeon","public","false"
"2047","","South3","Pathanamthitta","Kerala","INDIA"," Phills Hub Solar Powered Pathanamthitta","Muzhiar Junction, Uthimoodu Post, SH8, Pathanamthitta, Kerala ","9.3167346","76.8007869","689672","CCS2","Zeon charging","Zeon","public","false"
"2048","","South3","Pattikkad","Kerala","INDIA"," Dream City Convention Center I Pattikkad","Upper Ground Floor, Dream City Modern Trade Centre, Pattikad, Thrissur, Kerala 680652","10.555363","76.3227626","680652","CCS2","Zeon charging","Zeon","public","false"
"2049","","South1","Sakleshpur","Karnataka","INDIA"," Hotel Samrat Grand I Sakleshpur","B M Road Anemahal, Sakleshpura, Karnataka 573134","12.9297105","75.7645424","573134","CCS2","Zeon charging","Zeon","public","false"
"2050","","West2","Sangli","Maharashtra","INDIA","PNG Jewelers | Vishrambag","13604/65 A, Sangli - Miraj Rd, near रिलायंस पेट्रोल पम्प, Vishrambag, Sangli, Maharashtra ","16.850175","74.5924","416416","CCS2","Zeon charging","Zeon","public","false"
"2051","","West2","Sawantwadi","Maharashtra","INDIA","Khaskilwada | Sawantwadi","Khaskilwada, Charathe, Maharashtra 416510","15.9056287","73.8257661","416510","CCS2","Zeon charging","Zeon","public","false"
"2052","","South2","Shoolagiri","Tamil Nadu","INDIA","D square Mall","Dhiviyam Square Food Court  NH - 7 Hosur - Krishnagiri Highway  Sundagiri  Shool","12.6462747","78.0470111","635117","CCS2","Zeon charging","Zeon","public","false"
"2053","","South3","Thalassery","Kerala","INDIA"," Down Town Mall I Thalassery","Down town mall, Jubilee Rd, opp. Malabar Gold, Pilakool, Thalassery, Kerala 670101","11.7454772","75.4955664","670101","CCS2","Zeon charging","Zeon","public","false"
"2054","","South2","THINDIVANAM","Tamil Nadu","INDIA","ADAYAR ANANDA BHAVAN","Swastiks enterpreneurs NH45 Chennai-Trichy highway NallathurThindivanam","12.297694","79.73365","604307","CCS2","Zeon charging","Zeon","public","false"
"2055","","South2","Thirumangalam","Tamil Nadu","INDIA","Hotel Temple City I Thirumangalam","Hotel Temple City  NH 44  Madurai to Virudhunagar Highways Melanesaneri Sivarakottaim  Madurai","9.7590386","77.9791582","625706","CCS2","Zeon charging","Zeon","public","false"
"2056","","South2","Thiruvanmiyur","Tamil Nadu","INDIA"," Holidays Inn I Thiruvanmiyur","Holiday Inn Chennai OMR, 110, Rajiv Gandhi Salai, Thiruvanmiyur, Chennai, Tamil Nadu ","12.9798606","80.2529671","600096","CCS2","Zeon charging","Zeon","public","false"
"2057","","Central1","Tirupathi","Andhra Pradesh","INDIA","Hotel Bliss | Tirupati","Hotel Bliss  19-3-45  Near Ramanuja Circle  Renigunta Rd","13.6253731","79.4322333","517501","CCS2","Zeon charging","Zeon","public","false"
"2058","","South2","Tiruttani","Tamil Nadu","INDIA"," Regency Tiruttani by GRT Hotels I Tiruttani","Mahalakshmi Nagar Opposite GRT College, Chennai Tirupathi, highway, Thiruttani, Tamil Nadu 631209","13.1953162","79.646323","631209","CCS2","Zeon charging","Zeon","public","false"
"2059","","South1","Tumkur","Karnataka","INDIA","Hotel Sri Nanjundeshwara I Tumkur","Hotel Nanjundeshwara, Veg Restaurant, NH 48, Sannappana Palya, Pandithanahalli, Karnataka 572104","13.2852419","77.1829955","572104","CCS2","Zeon charging","Zeon","public","false"
"2060","","South2","Vellore","Tamil Nadu","INDIA","Regency Sameera Vellore by GRT Hotels","No.145, Green Circle, New By-pass Rd, Vellore, Tamil Nadu","12.9322","79.1385","632004","CCS2","Zeon charging","Zeon","public","false"
"2061","","South2","Viralimalai","Tamil Nadu","INDIA","Hotel Arun Cafe I Viralimalai","HOTEL ARUN CAFE, Vadugappatti NH-45B, Trichy - Madurai Hwy,, Viralimalai, Tamil Nadu 621316","10.6240256","78.563485","621316","CCS2","Zeon charging","Zeon","public","false"
"2062","","South2","Aarani","Tamil Nadu","INDIA","Viji Charging Station","4 way junction, Byepass road, Sevoor(po), Arani(tk), Tiruvannamalai(dt)","12.685622","79.276573","632316","CCS2","Relux Electric","Relux Electric","public","false"
"2063","","South3","Angamaly","Kerala","INDIA","Hotel Elite Palazzo","NH 544 (Salem to Kochi Highway), Angamaly, Kochi, Kerala","10.1899461935669","76.3864115338477","683572","CCS2","Relux Electric","Relux Electric","public","false"
"2064","","South2","Avinashi","Tamil Nadu","INDIA","Haribhavanam Hotels","No 5/119-4, SF No. 469/5A2, Avinashi - Tiruppur Road, Po, Kaikattipudhur, Avinashi","11.1828661706782","77.2843305107378","641654","CCS2","Relux Electric","Relux Electric","public","false"
"2065","","South2","Chennai","Tamil Nadu","INDIA","Relux Experience Centre (ABS e-auto & Charger)","NO: 16/8  PRV Towers  GST Road  Guindy","13.00777749","80.20730884","600032","CCS2","Relux Electric","Relux Electric","public","false"
"2066","","South2","Chennai","Tamil Nadu","INDIA","Anjappar Chettinad A/C Restaurant"," Nazarathpettai NH 48  Nazarathpettai  Tamil Nadu 600123","13.0469138778157","80.0793241000071","600123","CCS2","Relux Electric","Relux Electric","public","false"
"2067","","South2","Chidambaram","Tamil Nadu","INDIA","Prashanth Charging Station"," Chidambaram SH 212  Kadavul Nagar ","11.4080299539644","79.6739034358683","608602","CCS2","Relux Electric","Relux Electric","public","false"
"2068","","Central1","Tada","Andhra Pradesh","INDIA","Comfort Stay Apart Hotel","NH16 (Chennai - Kolkata) Tada Andhra Pradesh 524401","13.5830417641762","80.0380676858353","524401","CCS2","Relux Electric","Relux Electric","public","false"
"2069","","South2","Coimbatore","Tamil Nadu","INDIA","Grenzo Detailing Studio","NH 544, Avinashi Road, Arasur (P.O) - 641062","11.0687146","77.1001374","641062","CCS2","Relux Electric","Relux Electric","public","false"
"2070","","South2","Perundurai","Tamil Nadu","INDIA","RMS Towers (Ero_G Electric Charging Station)","NH544  Kovai to Salem Road  Solipalayam  ","11.3019944604494","77.6000437613554","638052","CCS2","Relux Electric","Relux Electric","public","false"
"2071","","South2","Kanyakumari","Tamil Nadu","INDIA","Marshal E Tech Station","2/119-5, Mission compound, Kottaram, Kanya Kumari","8.115411","77.532217","629703","CCS2","Relux Electric","Relux Electric","public","false"
"2072","","South2","Krishnagiri","Tamil Nadu","INDIA","Alps Residency - A Bergamont Group of Hotel","Bangalore Bye Pass Road Near Toll Plaza  Krishnagiri  Tamil Nadu-635001 ","12.54250304","78.20153274","635001","CCS2","Relux Electric","Relux Electric","public","false"
"2073","","South2","Kumbakonam","Tamil Nadu","INDIA","Quality Inn VIHA","No:2, New Railway Rd, Gandhi Nagar, Kumbakonam","10.9601063","79.3926127","612001","CCS2","Relux Electric","Relux Electric","public","false"
"2074","","South2","Madurai","Tamil Nadu","INDIA","Hotel Temple City Lake Inn","Trichy - Madurai Highway  Valaichcherippatti  Tamil Nadu - 625104 ","9.987081053","78.24154444","625104","CCS2","Relux Electric","Relux Electric","public","false"
"2075","","South3","Malappuram","Kerala","INDIA","Sihla Energy Sihla Energy","Thrissur-Kunnakulam SH 69  Valayankulam  Kerala - 679591 ","10.73477485","76.04854399","679591","CCS2","Relux Electric","Relux Electric","public","false"
"2076","","South3","Palakkad","Kerala","INDIA","AIMA Charging Station ","Naduvattam  Kringanad Rd  VIlayur  ","10.887677","76.189595","679309","CCS2","Relux Electric","Relux Electric","public","false"
